date,风电设备,化学纤维,电池,煤炭开采加工,农化制品,电子化学品,元件,化学原料,黑色家电,银行,厨卫电器,塑料制品,光伏设备,通信设备,医疗器械,旅游及酒店,橡胶制品,电力,小家电,非金属材料,建筑装饰,汽车整车,能源金属,公路铁路运输,光学光电子,房地产,白酒,美容护理,生物制品,养殖业,化学制药,环保设备,包装印刷,医疗服务,造纸,化学制品,服装家纺,白色家电,物流,证券,家居用品,环境治理,港口航运,建筑材料,汽车服务及其他,纺织制造,消费电子,保险,医药商业,中药,自动化设备,互联网电商,工程机械,零售,汽车零部件,钢铁,贸易,饮料制造,轨交设备,电机,计算机设备,种植业与林业,其他电子,机场航运,农产品加工,通用设备,半导体,教育,食品加工制造,其他社会服务,燃气,专用设备,游戏,工业金属,综合,多元金融,金属新材料,软件开发,文化传媒,其他电源设备,石油加工贸易,影视院线,通信服务,IT服务,军工电子,电网设备,军工装备,油气开采及服务,小金属,贵金属
2026-04-07 12:52:59.996890,-8.87,1.0,-19.02,-6.24,-6.29,-3.29,20.46,-2.47,1.9,-11.8,0.23,1.62,-5.51,100.02,11.53,3.14,-0.03,-50.21,1.33,0.01,-17.17,-10.65,-5.51,-2.57,8.33,-2.09,8.14,1.18,17.43,0.2,56.4,1.4,-4.15,24.8,-0.15,5.85,-1.53,9.2,-1.68,11.69,-0.75,2.8,-8.39,2.15,0.62,1.79,17.14,3.61,-0.12,6.31,15.57,2.22,5.01,1.93,8.92,6.85,-1.77,0.62,-10.22,1.57,10.57,-4.98,-4.78,6.06,-0.13,-6.64,56.03,0.14,2.94,-0.27,-2.31,7.58,19.96,11.6,0.34,-3.33,1.26,11.51,-6.01,8.45,1.74,0.95,10.3,18.27,-13.19,-8.68,-23.53,-10.43,5.8,-4.2
2026-04-08 12:52:40.894631,-24.04,-5.06,-42.21,-5.15,-5.26,-17.68,-51.0,-6.27,-3.06,8.67,-0.73,-8.18,-46.01,-31.28,-7.59,-4.88,-2.36,-57.62,-1.82,-2.84,-29.36,-14.11,8.43,-1.85,-20.61,-20.05,3.21,-2.33,0.77,9.35,-0.18,-0.64,-10.82,-2.66,-1.46,-16.71,-3.13,-4.26,-0.54,-34.46,0.13,-9.53,-7.0,-9.89,-0.78,-2.16,-39.61,-6.61,1.27,5.64,-19.19,-4.2,-7.06,-7.89,-26.8,-5.53,-2.86,-0.99,-2.81,-3.76,-25.69,3.73,-11.92,-2.88,1.0,-41.36,-97.9,-1.92,-0.05,-1.6,0.72,-29.53,-13.73,-11.9,-8.01,-3.57,-5.45,-41.28,-23.79,-11.47,0.57,-6.36,-45.56,-59.76,-16.75,-45.87,-25.62,13.44,-30.22,-21.82
2026-04-09 12:56:06.476644,-10.56,-4.31,-41.63,-11.77,-14.12,8.4,13.5,-11.7,-1.08,-28.02,-0.8,-4.84,-45.86,101.48,-10.87,-5.54,-1.2,-59.55,-1.6,-2.33,-24.99,-14.43,-4.48,-6.19,2.88,-13.45,-6.18,-1.74,-6.55,-6.14,-25.53,-3.96,-3.22,-15.69,-1.79,-12.82,-4.06,-11.42,-3.88,-15.64,-4.27,-11.71,-4.54,-3.29,-2.76,-2.2,-11.32,-4.77,-10.46,-8.08,24.55,-1.6,-6.49,-8.43,-14.83,0.14,-1.24,-3.4,-4.81,-4.57,-2.75,-10.09,-3.37,-3.16,-5.17,-14.17,9.0,-1.12,-3.3,-3.53,-5.91,-5.67,-8.67,-23.55,-3.56,-18.72,-1.24,-20.47,-18.96,-4.64,-7.53,-6.4,13.72,4.62,-11.22,-27.41,-16.44,-8.38,0.97,-9.11
2026-04-10 12:48:45.199659,-17.21,6.33,2.59,10.99,19.89,-4.06,-0.11,21.25,-1.29,-21.68,0.49,0.28,-12.97,-60.04,0.45,0.63,-0.12,3.87,0.15,0.92,4.48,-3.63,0.32,-1.13,-10.5,-1.65,-5.81,-0.41,-0.63,6.1,-7.92,-1.7,-2.66,-1.22,1.19,20.25,0.91,-4.16,1.02,-10.26,2.31,6.96,4.94,-0.61,-1.91,0.41,-13.63,-5.48,3.34,-0.57,-5.91,2.52,-1.94,4.54,-13.71,7.66,2.91,0.51,-0.87,-1.55,1.76,6.93,-1.54,-1.86,5.27,6.18,40.81,0.56,2.22,0.36,2.88,1.79,2.73,16.04,-2.16,6.64,1.47,-2.6,3.81,-10.02,9.6,0.91,-14.46,-8.78,4.86,-18.29,-3.97,15.84,23.62,-8.11
2026-04-11 12:30:52.352070,-17.21,6.33,2.59,10.99,19.89,-4.06,-0.11,21.25,-1.29,-21.68,0.49,0.28,-12.97,-60.04,0.45,0.63,-0.12,3.87,0.15,0.92,4.48,-3.63,0.32,-1.13,-10.5,-1.65,-5.81,-0.41,-0.63,6.1,-7.92,-1.7,-2.66,-1.22,1.19,20.25,0.91,-4.16,1.02,-10.26,2.31,6.96,4.94,-0.61,-1.91,0.41,-13.63,-5.48,3.34,-0.57,-5.91,2.52,-1.94,4.54,-13.71,7.66,2.91,0.51,-0.87,-1.55,1.76,6.93,-1.54,-1.86,5.27,6.18,40.81,0.56,2.22,0.36,2.88,1.79,2.73,16.04,-2.16,6.64,1.47,-2.6,3.81,-10.02,9.6,0.91,-14.46,-8.78,4.86,-18.29,-3.97,15.84,23.62,-8.11
2026-04-12 12:34:26.747173,-17.21,6.33,2.59,10.99,19.89,-4.06,-0.11,21.25,-1.29,-21.68,0.49,0.28,-12.97,-60.04,0.45,0.63,-0.12,3.87,0.15,0.92,4.48,-3.63,0.32,-1.13,-10.5,-1.65,-5.81,-0.41,-0.63,6.1,-7.92,-1.7,-2.66,-1.22,1.19,20.25,0.91,-4.16,1.02,-10.26,2.31,6.96,4.94,-0.61,-1.91,0.41,-13.63,-5.48,3.34,-0.57,-5.91,2.52,-1.94,4.54,-13.71,7.66,2.91,0.51,-0.87,-1.55,1.76,6.93,-1.54,-1.86,5.27,6.18,40.81,0.56,2.22,0.36,2.88,1.79,2.73,16.04,-2.16,6.64,1.47,-2.6,3.81,-10.02,9.6,0.91,-14.46,-8.78,4.86,-18.29,-3.97,15.84,23.62,-8.11
2026-04-13 12:57:08.245452,0.28,5.41,6.02,-2.93,8.77,21.25,69.79,2.35,5.04,15.78,0.66,10.13,18.01,128.01,6.69,3.6,2.26,14.17,1.47,-0.77,26.12,14.21,11.27,2.44,45.15,15.17,7.38,1.11,-1.51,2.09,-26.73,-1.32,8.22,0.47,2.99,10.25,2.75,10.46,3.52,53.52,1.24,12.39,3.59,16.18,1.6,0.69,112.11,12.2,-15.3,-4.76,26.86,-1.58,11.3,13.94,49.28,3.64,2.75,0.13,3.29,7.74,41.54,1.4,23.3,6.08,0.74,47.31,129.05,2.19,0.61,2.66,2.99,34.8,19.73,46.6,7.17,-10.17,7.51,54.97,53.94,20.28,-0.55,8.58,33.35,63.18,28.29,13.59,29.93,-4.32,21.9,31.88
2026-04-14 12:56:45.794934,-5.67,0.78,4.95,-9.13,-1.25,-5.85,-51.53,-2.26,-0.78,-25.09,-1.67,-10.06,-25.44,-12.31,-15.26,-6.85,-0.78,-45.13,-1.49,-0.98,-28.26,-15.19,-5.44,-5.19,-1.79,-9.81,-13.03,-5.21,-12.45,-7.07,-37.58,0.64,1.38,-9.57,-2.92,-10.33,-5.31,-9.19,-5.37,-42.74,-4.79,-10.37,-9.51,-9.2,-2.71,-0.87,4.08,-6.75,-16.46,-12.91,-1.76,-1.83,-4.23,-13.97,-6.48,-5.01,-2.09,-4.79,-4.88,-2.01,13.16,-3.55,-7.15,-3.62,-6.12,-13.08,25.46,-2.51,-4.54,-3.35,-2.34,-8.88,-21.71,-0.61,-4.45,-11.47,0.45,-42.24,-28.09,-1.57,-2.39,-2.87,-21.46,-29.61,-2.07,-19.44,-20.18,1.04,1.52,-11.1
2026-04-15 12:55:35.514887,-4.14,-1.66,77.03,-3.28,-9.06,-9.94,46.26,-8.18,-0.88,-12.12,0.57,-6.0,6.81,-50.95,5.3,-1.25,-0.03,-25.13,0.78,0.16,-11.63,15.67,14.43,-0.32,-5.17,-1.88,-12.84,0.22,1.0,-7.16,0.5,-7.11,-12.66,1.27,-1.23,2.15,0.53,-1.91,-2.27,25.79,-1.67,-2.31,-10.14,0.33,0.69,0.83,40.61,-4.15,-3.19,-6.92,0.1,-1.87,-2.35,2.41,0.76,-6.5,-0.18,0.77,2.03,1.71,10.32,-9.79,6.5,-4.29,-1.07,-7.01,17.38,2.09,-0.82,-3.39,0.35,9.66,8.77,-45.57,-0.54,-1.94,-0.78,5.79,-9.53,-7.14,-4.41,-0.66,-16.84,-21.06,-10.81,-21.31,-0.17,-0.95,-14.63,-34.06
2026-04-16 13:00:36.010335,-0.5,-0.03,-8.28,3.39,-1.2,1.34,27.64,-0.8,-0.42,-2.43,-0.44,6.15,11.03,-23.91,-13.98,-1.77,-0.25,25.16,-2.51,-3.39,-4.58,6.98,5.28,-1.05,-5.5,0.75,-4.61,-1.7,1.63,9.84,-20.57,3.52,-4.12,-7.78,-2.95,5.39,-1.3,-13.27,-5.09,4.28,-2.55,-5.89,-11.2,4.05,-1.79,0.91,-17.48,-7.54,-8.69,-10.31,3.06,-1.05,-3.1,-3.94,-19.98,4.94,-0.54,-2.28,-2.44,-0.64,9.08,-4.61,-4.33,-2.52,0.83,-2.05,-49.35,-0.56,-1.51,-1.74,-2.09,-14.17,-31.6,-4.96,-1.23,-8.94,-1.91,-5.7,-12.1,-5.0,-2.52,-0.96,16.75,8.59,-0.84,-27.92,18.95,2.85,-12.45,-11.1
2026-04-17 12:52:12.494766,9.07,-4.35,39.68,-10.34,-12.63,2.23,34.16,-10.81,-0.87,20.22,0.56,-3.12,-15.0,-23.21,-7.48,-4.05,0.25,-40.3,0.45,2.56,-2.82,-13.75,18.4,-0.03,-10.5,13.82,1.94,-1.36,-4.18,5.14,-3.57,-10.36,-3.83,0.32,-0.79,4.5,-2.4,2.16,-4.46,-25.18,-2.54,-6.97,-1.32,-3.5,-0.92,0.41,40.63,4.84,-2.37,-6.39,-31.19,-1.63,-0.23,-5.07,-3.04,-14.44,-0.13,-5.96,-0.98,0.43,-14.66,-6.62,3.59,-1.63,3.21,11.56,60.0,-1.12,-5.32,-0.07,-3.16,4.88,-6.88,5.78,4.26,-9.85,-1.19,-10.77,2.76,-6.25,-7.86,4.68,0.27,-12.29,18.02,-17.42,17.7,-11.98,-5.97,-2.86
2026-04-18 12:34:19.131106,9.07,-4.35,39.68,-10.34,-12.63,2.23,34.16,-10.81,-0.87,20.22,0.56,-3.12,-15.0,-23.21,-7.48,-4.05,0.25,-40.3,0.45,2.56,-2.82,-13.75,18.4,-0.03,-10.5,13.82,1.94,-1.36,-4.18,5.14,-3.57,-10.36,-3.83,0.32,-0.79,4.5,-2.4,2.16,-4.46,-25.18,-2.54,-6.97,-1.32,-3.5,-0.92,0.41,40.63,4.84,-2.37,-6.39,-31.19,-1.63,-0.23,-5.07,-3.04,-14.44,-0.13,-5.96,-0.98,0.43,-14.66,-6.62,3.59,-1.63,3.21,11.56,60.0,-1.12,-5.32,-0.07,-3.16,4.88,-6.88,5.78,4.26,-9.85,-1.19,-10.77,2.76,-6.25,-7.86,4.68,0.27,-12.29,18.02,-17.42,17.7,-11.98,-5.97,-2.86
2026-04-19 12:33:45.631952,9.07,-4.35,39.68,-10.34,-12.63,2.23,34.16,-10.81,-0.87,20.22,0.56,-3.12,-15.0,-23.21,-7.48,-4.05,0.25,-40.3,0.45,2.56,-2.82,-13.75,18.4,-0.03,-10.5,13.82,1.94,-1.36,-4.18,5.14,-3.57,-10.36,-3.83,0.32,-0.79,4.5,-2.4,2.16,-4.46,-25.18,-2.54,-6.97,-1.32,-3.5,-0.92,0.41,40.63,4.84,-2.37,-6.39,-31.19,-1.63,-0.23,-5.07,-3.04,-14.44,-0.13,-5.96,-0.98,0.43,-14.66,-6.62,3.59,-1.63,3.21,11.56,60.0,-1.12,-5.32,-0.07,-3.16,4.88,-6.88,5.78,4.26,-9.85,-1.19,-10.77,2.76,-6.25,-7.86,4.68,0.27,-12.29,18.02,-17.42,17.7,-11.98,-5.97,-2.86
2026-04-20 13:01:25.502947,-13.47,-2.82,-85.88,-3.63,-32.05,-22.54,-54.55,-21.34,-3.36,27.31,-0.15,-15.8,-43.77,-132.24,-5.51,-0.2,-2.26,-18.44,0.57,-3.36,-21.62,-19.01,-37.75,0.5,-9.78,-17.74,6.84,-0.93,5.53,-2.5,15.87,-0.83,-3.34,1.11,-2.29,-30.7,-1.18,-1.9,-0.37,-24.8,-2.85,-7.95,-2.3,-16.53,-0.61,-4.47,-49.15,-5.15,12.86,12.47,-39.7,-1.37,-3.3,-4.55,-15.21,-13.96,-0.74,-3.99,-2.74,-7.46,14.53,-2.89,-15.49,-2.34,-0.93,-40.28,-67.96,-1.86,3.0,-2.71,-4.85,-20.21,-5.23,-36.27,-2.01,-2.78,-3.93,-37.84,-37.77,-9.43,-7.67,-13.16,-10.9,-27.95,-2.3,12.65,-31.55,-13.82,-48.97,-9.35
2026-04-21 12:56:26.659628,-6.18,-0.31,35.02,-3.05,21.23,13.58,29.45,3.54,-3.33,-12.84,0.28,-0.87,17.09,126.47,-0.42,4.21,2.14,-0.92,-2.45,0.98,5.01,12.47,28.52,2.65,8.45,-0.06,-2.93,0.99,4.31,-3.38,-7.35,0.09,-8.96,0.84,1.41,5.13,3.37,-1.25,-4.43,8.01,5.73,9.49,-7.56,4.52,4.04,-0.62,45.24,-3.81,-11.31,-5.24,1.65,5.32,-10.59,2.76,14.45,15.57,-1.21,-2.65,1.52,1.09,11.76,0.68,7.88,-5.03,0.72,15.61,37.04,2.77,2.68,4.77,1.07,10.87,21.87,29.47,1.32,0.08,1.35,34.68,22.35,19.11,-4.61,-0.87,49.3,56.51,-10.1,-8.87,-32.14,-2.94,24.27,0.17
2026-04-22 12:56:37.938444,4.84,-5.89,-39.12,-13.08,-26.04,6.66,90.07,-10.24,1.08,-17.25,-1.39,3.55,-21.11,92.22,-12.31,-12.13,-0.34,-31.63,-1.5,1.1,-18.53,-19.86,-13.1,-2.14,21.14,9.91,-37.08,-2.07,-8.77,-5.75,-48.94,-3.35,1.84,-24.89,0.73,-14.44,-4.78,-5.03,-6.09,-19.52,-5.29,-9.5,-3.51,-8.68,-2.1,-3.46,25.11,-8.86,-9.76,-14.48,14.94,-1.75,-6.55,-4.24,-8.6,-7.4,0.93,-6.21,-4.97,-1.07,-4.36,-7.27,7.97,-4.09,-4.98,7.77,12.21,-1.17,-3.39,-5.88,-2.99,8.27,-14.94,-0.81,-15.13,-3.96,4.94,-20.04,3.65,-14.15,-8.56,2.69,-38.81,-37.03,6.65,-36.83,-0.9,-11.88,-10.87,-6.84
2026-04-23 12:56:05.070069,3.97,4.85,-47.49,-3.35,-1.7,-12.54,-16.65,-4.48,1.23,15.76,-0.72,-3.36,14.57,-64.3,3.42,-0.09,-0.43,12.69,2.77,0.0,-8.2,-7.35,-13.92,-0.21,4.04,-7.22,-4.2,1.11,-8.54,-3.89,-27.29,1.78,-1.29,1.84,3.66,-9.46,-0.32,2.46,0.68,-19.62,-0.39,2.28,-0.98,-10.11,-0.71,-1.71,35.61,-0.64,1.7,-4.54,-15.32,1.85,-5.55,-2.81,-10.43,-6.7,-0.13,-1.32,-3.97,-2.9,5.36,4.77,6.34,-0.84,-1.66,12.16,5.97,-0.83,-2.59,-0.22,1.72,1.47,-8.22,-29.91,-1.52,-1.39,0.55,3.5,30.16,15.23,-5.33,2.73,-27.62,-9.53,31.11,38.77,54.29,-0.21,12.04,-8.85
2026-04-24 12:54:35.065054,-15.51,-0.83,75.45,11.66,0.74,10.46,37.25,1.9,-1.25,0.17,-0.02,-2.97,-10.75,-0.74,-6.04,-6.66,-1.14,7.65,-1.86,-0.76,-5.01,-7.63,-0.07,2.14,-3.2,-1.67,-9.89,-0.78,-9.74,-4.0,-32.89,-2.11,-19.74,-14.19,0.2,10.2,1.26,-4.24,-0.27,-23.26,-2.18,-1.67,2.02,-4.71,-0.3,-2.65,-31.2,-8.4,-7.48,-9.87,7.19,-3.61,0.59,-10.95,-14.39,-5.94,-1.51,-3.62,-2.81,2.24,-20.51,-6.33,-7.65,-2.05,-0.57,-35.76,-19.2,-0.62,-1.22,-3.72,0.63,-1.32,-6.62,-20.78,-7.96,-7.83,0.12,-38.41,-26.44,-5.74,-2.43,-2.28,-21.42,-43.23,-18.76,-46.32,-27.07,-2.34,-12.48,16.2
2026-04-25 12:35:38.571152,-15.51,-0.83,75.45,11.66,0.74,10.46,37.25,1.9,-1.25,0.17,-0.02,-2.97,-10.75,-0.74,-6.04,-6.66,-1.14,7.65,-1.86,-0.76,-5.01,-7.63,-0.07,2.14,-3.2,-1.67,-9.89,-0.78,-9.74,-4.0,-32.89,-2.11,-19.74,-14.19,0.2,10.2,1.26,-4.24,-0.27,-23.26,-2.18,-1.67,2.02,-4.71,-0.3,-2.65,-31.2,-8.4,-7.48,-9.87,7.19,-3.61,0.59,-10.95,-14.39,-5.94,-1.51,-3.62,-2.81,2.24,-20.51,-6.33,-7.65,-2.05,-0.57,-35.76,-19.2,-0.62,-1.22,-3.72,0.63,-1.32,-6.62,-20.78,-7.96,-7.83,0.12,-38.41,-26.44,-5.74,-2.43,-2.28,-21.42,-43.23,-18.76,-46.32,-27.07,-2.34,-12.48,16.2
2026-04-26 12:37:55.833266,-15.51,-0.83,75.45,11.66,0.74,10.46,37.25,1.9,-1.25,0.17,-0.02,-2.97,-10.75,-0.74,-6.04,-6.66,-1.14,7.65,-1.86,-0.76,-5.01,-7.63,-0.07,2.14,-3.2,-1.67,-9.89,-0.78,-9.74,-4.0,-32.89,-2.11,-19.74,-14.19,0.2,10.2,1.26,-4.24,-0.27,-23.26,-2.18,-1.67,2.02,-4.71,-0.3,-2.65,-31.2,-8.4,-7.48,-9.87,7.19,-3.61,0.59,-10.95,-14.39,-5.94,-1.51,-3.62,-2.81,2.24,-20.51,-6.33,-7.65,-2.05,-0.57,-35.76,-19.2,-0.62,-1.22,-3.72,0.63,-1.32,-6.62,-20.78,-7.96,-7.83,0.12,-38.41,-26.44,-5.74,-2.43,-2.28,-21.42,-43.23,-18.76,-46.32,-27.07,-2.34,-12.48,16.2
2026-04-27 13:14:18.467928,-4.99,-2.12,-55.91,-4.16,-3.89,5.59,64.1,-1.47,6.47,-35.06,-0.47,2.98,-9.3,146.22,8.55,-4.71,-0.39,-17.46,-0.67,-0.08,-22.68,-2.38,-16.43,-0.84,27.43,-4.03,-18.02,-1.42,1.23,-9.9,-6.78,4.91,-6.43,8.35,-2.48,-15.79,-3.58,-3.49,-0.88,16.19,-2.17,-6.92,-10.44,-6.39,1.52,-2.09,87.13,-7.24,-6.06,-2.51,22.38,4.1,-10.1,-6.77,-3.84,4.71,-1.1,-4.28,-6.05,3.75,21.99,-4.78,11.03,-5.93,-5.89,-12.48,151.58,-0.87,-3.08,-0.72,-4.11,52.9,-10.71,-6.56,0.08,1.35,-3.35,21.81,-14.88,-0.9,-7.67,-12.59,13.16,72.15,-1.06,-5.26,-10.28,-4.82,2.55,-4.66
2026-04-28 13:24:24.001933,-14.47,-1.35,-66.22,9.98,-13.56,-3.99,-41.14,-0.47,-14.49,6.98,-0.34,-25.13,-31.74,-120.38,-14.23,-3.29,-2.43,17.62,-0.9,-4.5,-24.53,-18.96,-21.21,-0.7,-54.14,-9.97,6.74,-0.86,-14.88,-11.16,-16.55,0.24,-19.06,-9.51,-3.32,-25.33,-3.6,-2.71,-1.0,-36.63,-4.11,-10.53,-6.0,0.26,-1.72,-3.0,-27.08,-5.96,-2.99,-5.44,-39.31,-2.16,-9.71,-1.11,-44.21,-12.74,-0.85,-0.43,-5.23,-5.12,-4.69,-5.22,-22.34,-9.16,-1.5,-50.25,-147.4,-0.43,-4.42,-2.11,0.62,-21.88,-7.85,-53.72,-2.67,-3.49,-11.79,-41.47,-4.68,-6.52,-1.18,2.36,-1.78,-18.17,-41.53,-53.21,2.75,14.4,-77.47,-56.65
2026-04-29 13:17:46.983747,-6.52,-3.81,74.63,-8.12,22.37,-3.58,-34.63,7.98,5.15,-9.31,-0.28,-2.04,-16.49,-68.35,-5.73,-3.74,-0.94,-73.27,-1.59,0.37,-26.53,-15.65,54.27,-1.62,-24.35,-8.09,3.99,0.88,-4.61,-7.74,-6.14,-3.11,-1.27,4.81,-3.58,31.06,0.06,-17.31,-2.25,-19.09,1.15,-7.8,-7.58,-11.16,-0.31,0.1,-48.06,-2.49,-4.01,-2.21,-16.05,0.66,-1.22,-8.76,-27.53,6.49,-0.2,-3.87,-4.1,3.45,19.85,-3.09,1.45,-3.69,-1.48,-25.64,70.72,-1.57,-1.93,-3.55,-3.3,-11.21,-5.34,3.81,-14.91,-4.21,-1.75,-1.89,-18.72,-17.0,-4.04,-4.2,-23.01,-0.72,-8.91,-38.8,-41.25,-11.83,-6.47,-13.98
2026-04-30 13:17:01.744477,2.52,1.35,-23.91,3.77,-7.18,4.39,31.63,-2.45,-0.84,-28.58,0.02,7.72,-18.91,4.92,-9.0,1.11,0.81,-12.43,-2.64,3.83,-19.6,12.64,-3.3,-2.86,15.17,6.52,-28.88,0.91,-2.71,-4.13,-7.7,0.69,-2.7,-3.7,-0.95,-9.27,1.01,9.85,-1.54,-11.27,0.68,-7.47,-5.68,2.13,-0.4,-0.38,60.84,-8.38,-3.61,-2.02,20.66,-0.68,-1.15,8.09,-3.17,-8.37,0.48,0.11,-2.83,4.94,-2.83,-1.66,3.46,-0.37,-1.65,3.73,133.7,0.41,0.47,1.79,-2.53,9.9,0.1,-23.13,-9.63,-4.35,1.19,-3.6,-11.24,-2.13,-0.76,4.82,-17.82,-21.47,-4.8,-4.24,-7.73,5.51,-28.54,-16.26
2026-05-01 12:50:43.887369,2.52,1.35,-23.91,3.77,-7.18,4.39,31.63,-2.45,-0.84,-28.58,0.02,7.72,-18.91,4.92,-9.0,1.11,0.81,-12.43,-2.64,3.83,-19.6,12.64,-3.3,-2.86,15.17,6.52,-28.88,0.91,-2.71,-4.13,-7.7,0.69,-2.7,-3.7,-0.95,-9.27,1.01,9.85,-1.54,-11.27,0.68,-7.47,-5.68,2.13,-0.4,-0.38,60.84,-8.38,-3.61,-2.02,20.66,-0.68,-1.15,8.09,-3.17,-8.37,0.48,0.11,-2.83,4.94,-2.83,-1.66,3.46,-0.37,-1.65,3.73,133.7,0.41,0.47,1.79,-2.53,9.9,0.1,-23.13,-9.63,-4.35,1.19,-3.6,-11.24,-2.13,-0.76,4.82,-17.82,-21.47,-4.8,-4.24,-7.73,5.51,-28.54,-16.26
2026-05-02 12:41:45.726896,2.52,1.35,-23.91,3.77,-7.18,4.39,31.63,-2.45,-0.84,-28.58,0.02,7.72,-18.91,4.92,-9.0,1.11,0.81,-12.43,-2.64,3.83,-19.6,12.64,-3.3,-2.86,15.17,6.52,-28.88,0.91,-2.71,-4.13,-7.7,0.69,-2.7,-3.7,-0.95,-9.27,1.01,9.85,-1.54,-11.27,0.68,-7.47,-5.68,2.13,-0.4,-0.38,60.84,-8.38,-3.61,-2.02,20.66,-0.68,-1.15,8.09,-3.17,-8.37,0.48,0.11,-2.83,4.94,-2.83,-1.66,3.46,-0.37,-1.65,3.73,133.7,0.41,0.47,1.79,-2.53,9.9,0.1,-23.13,-9.63,-4.35,1.19,-3.6,-11.24,-2.13,-0.76,4.82,-17.82,-21.47,-4.8,-4.24,-7.73,5.51,-28.54,-16.26
2026-05-03 12:40:47.558423,2.52,1.35,-23.91,3.77,-7.18,4.39,31.63,-2.45,-0.84,-28.58,0.02,7.72,-18.91,4.92,-9.0,1.11,0.81,-12.43,-2.64,3.83,-19.6,12.64,-3.3,-2.86,15.17,6.52,-28.88,0.91,-2.71,-4.13,-7.7,0.69,-2.7,-3.7,-0.95,-9.27,1.01,9.85,-1.54,-11.27,0.68,-7.47,-5.68,2.13,-0.4,-0.38,60.84,-8.38,-3.61,-2.02,20.66,-0.68,-1.15,8.09,-3.17,-8.37,0.48,0.11,-2.83,4.94,-2.83,-1.66,3.46,-0.37,-1.65,3.73,133.7,0.41,0.47,1.79,-2.53,9.9,0.1,-23.13,-9.63,-4.35,1.19,-3.6,-11.24,-2.13,-0.76,4.82,-17.82,-21.47,-4.8,-4.24,-7.73,5.51,-28.54,-16.26
2026-05-04 13:17:55.144146,2.52,1.35,-23.91,3.77,-7.18,4.39,31.63,-2.45,-0.84,-28.58,0.02,7.72,-18.91,4.92,-9.0,1.11,0.81,-12.43,-2.64,3.83,-19.6,12.64,-3.3,-2.86,15.17,6.52,-28.88,0.91,-2.71,-4.13,-7.7,0.69,-2.7,-3.7,-0.95,-9.27,1.01,9.85,-1.54,-11.27,0.68,-7.47,-5.68,2.13,-0.4,-0.38,60.84,-8.38,-3.61,-2.02,20.66,-0.68,-1.15,8.09,-3.17,-8.37,0.48,0.11,-2.83,4.94,-2.83,-1.66,3.46,-0.37,-1.65,3.73,133.7,0.41,0.47,1.79,-2.53,9.9,0.1,-23.13,-9.63,-4.35,1.19,-3.6,-11.24,-2.13,-0.76,4.82,-17.82,-21.47,-4.8,-4.24,-7.73,5.51,-28.54,-16.26
2026-05-05 13:05:22.080807,2.52,1.35,-23.91,3.77,-7.18,4.39,31.63,-2.45,-0.84,-28.58,0.02,7.72,-18.91,4.92,-9.0,1.11,0.81,-12.43,-2.64,3.83,-19.6,12.64,-3.3,-2.86,15.17,6.52,-28.88,0.91,-2.71,-4.13,-7.7,0.69,-2.7,-3.7,-0.95,-9.27,1.01,9.85,-1.54,-11.27,0.68,-7.47,-5.68,2.13,-0.4,-0.38,60.84,-8.38,-3.61,-2.02,20.66,-0.68,-1.15,8.09,-3.17,-8.37,0.48,0.11,-2.83,4.94,-2.83,-1.66,3.46,-0.37,-1.65,3.73,133.7,0.41,0.47,1.79,-2.53,9.9,0.1,-23.13,-9.63,-4.35,1.19,-3.6,-11.24,-2.13,-0.76,4.82,-17.82,-21.47,-4.8,-4.24,-7.73,5.51,-28.54,-16.26
2026-05-06 13:25:02.475914,-15.84,1.43,-28.36,14.78,-5.87,12.9,-19.73,4.04,-5.04,-4.72,-0.08,-6.04,-12.91,-76.58,-3.87,-7.32,-1.53,-4.99,-3.46,-0.6,-8.31,-12.13,-14.07,5.44,-42.68,-3.81,-8.58,-3.16,-3.32,-0.3,-22.1,0.04,-5.96,-7.74,-2.67,-18.29,0.99,-9.91,-3.65,13.69,-3.28,-1.33,-2.31,9.78,-2.94,-2.18,-51.69,-3.05,-1.26,-0.67,-22.82,1.23,7.55,-10.97,-42.25,0.41,-1.42,-2.51,-2.45,-5.85,9.59,-3.01,-14.18,-3.23,-2.19,-25.96,-82.57,-1.67,-0.57,-2.37,2.62,-18.35,0.61,-24.24,4.15,-5.0,-3.05,-48.62,-21.45,-11.06,-1.39,-7.6,-5.34,-36.42,-28.03,-28.24,-19.41,6.27,-20.99,-17.89
2026-05-07 13:24:43.439761,2.62,5.56,154.29,8.41,40.02,-10.66,49.5,5.74,-1.45,-23.1,0.12,19.8,58.41,-28.14,0.9,4.62,0.67,-13.49,0.36,2.13,14.61,35.89,43.96,1.43,10.21,9.21,-7.29,0.27,-2.14,9.04,1.97,5.04,3.45,1.87,2.1,15.4,2.5,18.35,-1.7,-2.45,1.33,6.61,3.09,12.36,1.79,1.62,-8.17,7.19,0.22,0.82,28.35,1.36,5.4,3.38,14.7,15.72,1.49,3.69,2.16,8.31,17.37,0.51,-4.43,1.21,3.84,20.6,-3.34,1.68,-6.49,0.91,0.88,1.46,4.57,30.73,1.2,4.33,8.38,5.68,7.56,0.42,-13.12,-2.8,13.78,6.0,-1.18,12.78,2.48,6.16,41.37,25.78
